time	V(n002)	V(n003)
9.377866908482314e+00	1.680681e+00	6.569415e+00
9.384912109375172e+00	1.690634e+00	6.547329e+00
9.404638671875173e+00	1.717881e+00	6.485429e+00
9.424365234375173e+00	1.744086e+00	6.423753e+00
9.444091796875174e+00	1.768847e+00	6.363246e+00
9.463818359375175e+00	1.791785e+00	6.304838e+00
9.483544921875176e+00	1.812546e+00	6.249424e+00
9.503271484375176e+00	1.830814e+00	6.197855e+00
9.522998046875177e+00	1.846308e+00	6.150922e+00
9.542724609375178e+00	1.858789e+00	6.109344e+00
9.562451171875178e+00	1.868066e+00	6.073760e+00
9.582177734375179e+00	1.873998e+00	6.044716e+00
9.601904296875180e+00	1.876492e+00	6.022657e+00
9.621630859375180e+00	1.875511e+00	6.007922e+00
9.641357421875181e+00	1.871070e+00	6.000737e+00
9.661083984375182e+00	1.863237e+00	6.001212e+00
9.680810546875183e+00	1.852132e+00	6.009340e+00
9.700537109375183e+00	1.837925e+00	6.024996e+00
9.720263671875184e+00	1.820835e+00	6.047940e+00
9.739990234375185e+00	1.801123e+00	6.077820e+00
9.759716796875185e+00	1.779093e+00	6.114177e+00
9.779443359375186e+00	1.755081e+00	6.156454e+00
9.799169921875187e+00	1.729457e+00	6.204001e+00
9.818896484375188e+00	1.702614e+00	6.256091e+00
9.838623046875188e+00	1.674963e+00	6.311923e+00
9.845668247768046e+00	1.664924e+00	6.332713e+00
9.852713448660904e+00	1.654904e+00	6.353726e+00
9.859758649553761e+00	1.644904e+00	6.374963e+00
9.866803850446617e+00	1.634924e+00	6.396424e+00
9.873849051339475e+00	1.624963e+00	6.418108e+00
9.880894252232332e+00	1.615022e+00	6.440016e+00
9.887939453125190e+00	1.605101e+00	6.462147e+00
9.907666015625191e+00	1.577987e+00	6.524074e+00
9.927392578125191e+00	1.551978e+00	6.585632e+00
9.947119140625192e+00	1.527472e+00	6.645876e+00
9.966845703125193e+00	1.504847e+00	6.703882e+00
9.986572265625194e+00	1.484448e+00	6.758760e+00
1.000000000000000e+01	1.471998e+00	6.793893e+00
