time	V(n002)	V(n003)
2.917480468750000e-01	3.080428e+00	3.486966e+00
2.922363281250000e-01	3.026322e+00	3.601842e+00
2.927246093750000e-01	2.967079e+00	3.727627e+00
2.932128906250000e-01	2.902922e+00	3.863846e+00
2.937011718750000e-01	2.834093e+00	4.009987e+00
2.941894531250000e-01	2.760851e+00	4.165500e+00
2.946777343750000e-01	2.683472e+00	4.329800e+00
2.951660156250000e-01	2.602246e+00	4.502267e+00
2.956542968750000e-01	2.517480e+00	4.682254e+00
2.961425781250000e-01	2.429492e+00	4.869082e+00
2.966308593750000e-01	2.338614e+00	5.062049e+00
2.971191406250000e-01	2.245187e+00	5.260427e+00
2.976074218750000e-01	2.149563e+00	5.463472e+00
2.985839843750000e-01	1.953171e+00	5.880485e+00
2.995605468750000e-01	1.752392e+00	6.306817e+00
3.005371093750000e-01	1.550245e+00	6.736054e+00
3.015136718750000e-01	1.349770e+00	7.161740e+00
3.024902343750000e-01	1.153983e+00	7.577474e+00
3.034667968750000e-01	9.658269e-01	7.977001e+00
3.044433593750000e-01	7.881328e-01	8.354313e+00
3.049316406250000e-01	7.040513e-01	8.532849e+00
3.054199218750000e-01	6.235728e-01	8.703733e+00
3.059082031250000e-01	5.470001e-01	8.866324e+00
3.063964843750000e-01	4.746214e-01	9.020009e+00
3.068847656250000e-01	4.067093e-01	9.164208e+00
3.073730468750000e-01	3.435190e-01	9.298381e+00
3.078613281250000e-01	2.852886e-01	9.422020e+00
3.083496093750000e-01	2.322371e-01	9.534662e+00
3.088378906250000e-01	1.845642e-01	9.635881e+00
3.093261718750000e-01	1.424492e-01	9.725299e+00
3.098144531250000e-01	1.060506e-01	9.802577e+00
3.103027343750000e-01	7.550538e-02	9.867425e+00
3.107910156250000e-01	5.092850e-02	9.919599e+00
3.112792968750000e-01	3.241239e-02	9.958901e+00
3.117675781250000e-01	2.002671e-02	9.985186e+00
3.122558593750000e-01	1.381804e-02	9.998353e+00
3.127441406250000e-01	1.380971e-02	9.998353e+00
3.132324218750000e-01	2.000171e-02	9.985186e+00
3.137207031250000e-01	3.237071e-02	9.958901e+00
3.142089843750000e-01	5.087012e-02	9.919599e+00
3.146972656250000e-01	7.543026e-02	9.867425e+00
3.151855468750000e-01	1.059587e-01	9.802577e+00
3.156738281250000e-01	1.423404e-01	9.725299e+00
3.161621093750000e-01	1.844385e-01	9.635881e+00
3.166503906250000e-01	2.320944e-01	9.534662e+00
3.171386718750000e-01	2.851289e-01	9.422020e+00
3.176269531250000e-01	3.433421e-01	9.298381e+00
3.181152343750000e-01	4.065151e-01	9.164208e+00
3.186035156250000e-01	4.744099e-01	9.020009e+00
3.190917968750000e-01	5.467710e-01	8.866324e+00
3.195800781250000e-01	6.233261e-01	8.703733e+00
3.200683593750000e-01	7.037868e-01	8.532849e+00
3.210449218750000e-01	8.752006e-01	8.168797e+00
3.220214843750000e-01	1.058434e+00	7.779645e+00
3.229980468750000e-01	1.250730e+00	7.371247e+00
3.239746093750000e-01	1.449197e+00	6.949743e+00
3.249511718750000e-01	1.650849e+00	6.521476e+00
3.259277343750000e-01	1.852653e+00	6.092885e+00
3.269042968750000e-01	2.051573e+00	5.670417e+00
3.273925781250000e-01	2.149013e+00	5.463472e+00
3.278808593750000e-01	2.244616e+00	5.260427e+00
3.283691406250000e-01	2.338023e+00	5.062049e+00
3.288574218750000e-01	2.428880e+00	4.869082e+00
3.293457031250000e-01	2.516847e+00	4.682254e+00
3.298339843750000e-01	2.601593e+00	4.502267e+00
3.303222656250000e-01	2.682797e+00	4.329800e+00
3.308105468750000e-01	2.760155e+00	4.165500e+00
3.312988281250000e-01	2.833376e+00	4.009987e+00
3.317871093750000e-01	2.902183e+00	3.863846e+00
3.322753906250000e-01	2.966318e+00	3.727627e+00
3.327636718750000e-01	3.025539e+00	3.601842e+00
3.332519531250000e-01	3.079624e+00	3.486966e+00
3.337402343750000e-01	3.128369e+00	3.383430e+00
3.342285156250000e-01	3.171589e+00	3.291623e+00
3.347167968750000e-01	3.209124e+00	3.211893e+00
3.352050781250000e-01	3.240830e+00	3.144538e+00
3.356933593750000e-01	3.266590e+00	3.089812e+00
3.361816406250000e-01	3.286305e+00	3.047922e+00
3.366699218750000e-01	3.299903e+00	3.019024e+00
3.371582031250000e-01	3.307330e+00	3.003228e+00
3.376464843750000e-01	3.308560e+00	3.000593e+00
3.381347656250000e-01	3.303588e+00	3.011129e+00
3.386230468750000e-01	3.292433e+00	3.034796e+00
3.391113281250000e-01	3.275136e+00	3.071506e+00
3.395996093750000e-01	3.251762e+00	3.121119e+00
3.400878906250000e-01	3.222400e+00	3.183450e+00
3.405761718750000e-01	3.187159e+00	3.258264e+00
3.410644531250000e-01	3.146174e+00	3.345279e+00
3.415527343750000e-01	3.099597e+00	3.444168e+00
3.420410156250000e-01	3.047604e+00	3.554558e+00
3.425292968750000e-01	2.990390e+00	3.676033e+00
3.430175781250000e-01	2.928172e+00	3.808138e+00
3.435058593750000e-01	2.861183e+00	3.950375e+00
3.439941406250000e-01	2.789675e+00	4.102207e+00
3.444824218750000e-01	2.713917e+00	4.263064e+00
3.449707031250000e-01	2.634195e+00	4.432341e+00
3.454589843750000e-01	2.550808e+00	4.609400e+00
3.459472656250000e-01	2.464071e+00	4.793574e+00
3.464355468750000e-01	2.374309e+00	4.984172e+00
3.469238281250000e-01	2.281861e+00	5.180474e+00
3.474121093750000e-01	2.187074e+00	5.381743e+00
3.483886718750000e-01	1.991919e+00	5.796134e+00
3.493652343750000e-01	1.791779e+00	6.221111e+00
3.503417968750000e-01	1.589664e+00	6.650284e+00
3.513183593750000e-01	1.388613e+00	7.077196e+00
3.522949218750000e-01	1.191651e+00	7.495426e+00
3.532714843750000e-01	1.001740e+00	7.898685e+00
3.542480468750000e-01	8.217363e-01	8.280906e+00
3.552246093750000e-01	6.543462e-01	8.636340e+00
3.557128906250000e-01	5.761766e-01	8.802323e+00
3.562011718750000e-01	5.020876e-01	8.959641e+00
3.566894531250000e-01	4.323581e-01	9.107702e+00
3.571777343750000e-01	3.672503e-01	9.245948e+00
3.576660156250000e-01	3.070095e-01	9.373858e+00
3.581542968750000e-01	2.518622e-01	9.490952e+00
3.586425781250000e-01	2.020159e-01	9.596790e+00
3.591308593750000e-01	1.576584e-01	9.690971e+00
3.596191406250000e-01	1.189564e-01	9.773142e+00
3.601074218750000e-01	8.605567e-02	9.842994e+00
3.605957031250000e-01	5.907993e-02	9.900264e+00
3.610839843750000e-01	3.813070e-02	9.944736e+00
3.615722656250000e-01	2.328680e-02	9.976242e+00
3.620605468750000e-01	1.460405e-02	9.994664e+00
3.625488281250000e-01	1.211510e-02	9.999934e+00
3.630371093750000e-01	1.582930e-02	9.992031e+00
3.635253906250000e-01	2.573262e-02	9.970984e+00
3.640136718750000e-01	4.178776e-02	9.936873e+00
3.645019531250000e-01	6.393426e-02	9.889828e+00
3.649902343750000e-01	9.208873e-02	9.830023e+00
3.654785156250000e-01	1.261452e-01	9.757685e+00
3.659667968750000e-01	1.659754e-01	9.673085e+00
3.664550781250000e-01	2.114294e-01	9.576543e+00
3.669433593750000e-01	2.623361e-01	9.468421e+00
3.674316406250000e-01	3.185038e-01	9.349127e+00
3.679199218750000e-01	3.797212e-01	9.219110e+00
3.684082031250000e-01	4.457578e-01	9.078858e+00
3.688964843750000e-01	5.163650e-01	8.928900e+00
3.693847656250000e-01	5.912770e-01	8.769800e+00
3.698730468750000e-01	6.702119e-01	8.602158e+00
3.708496093750000e-01	8.389475e-01	8.243797e+00
3.718261718750000e-01	1.020034e+00	7.859208e+00
3.728027343750000e-01	1.210747e+00	7.454175e+00
3.737792968750000e-01	1.408218e+00	7.034790e+00
3.747558593750000e-01	1.609476e+00	6.607362e+00
3.757324218750000e-01	1.811494e+00	6.178319e+00
3.767089843750000e-01	2.011234e+00	5.754114e+00
3.771972656250000e-01	2.109308e+00	5.545825e+00
3.776855468750000e-01	2.205691e+00	5.341128e+00
3.781738281250000e-01	2.300019e+00	5.140792e+00
3.786621093750000e-01	2.391939e+00	4.945572e+00
3.791503906250000e-01	2.481103e+00	4.756203e+00
3.796386718750000e-01	2.567177e+00	4.573397e+00
3.801269531250000e-01	2.649836e+00	4.397842e+00
3.806152343750000e-01	2.728770e+00	4.230200e+00
3.811035156250000e-01	2.803680e+00	4.071100e+00
3.815917968750000e-01	2.874285e+00	3.921142e+00
3.820800781250000e-01	2.940320e+00	3.780890e+00
3.825683593750000e-01	3.001535e+00	3.650873e+00
3.830566406250000e-01	3.057701e+00	3.531579e+00
3.835449218750000e-01	3.108605e+00	3.423457e+00
3.840332031250000e-01	3.154057e+00	3.326915e+00
3.845214843750000e-01	3.193885e+00	3.242316e+00
3.850097656250000e-01	3.227939e+00	3.169977e+00
3.854980468750000e-01	3.256091e+00	3.110173e+00
3.859863281250000e-01	3.278235e+00	3.063127e+00
3.864746093750000e-01	3.294288e+00	3.029016e+00
3.869628906250000e-01	3.304189e+00	3.007969e+00
3.874511718750000e-01	3.307901e+00	3.000066e+00
3.879394531250000e-01	3.305409e+00	3.005336e+00
3.884277343750000e-01	3.296724e+00	3.023758e+00
3.889160156250000e-01	3.281878e+00	3.055265e+00
3.894042968750000e-01	3.260926e+00	3.099736e+00
3.898925781250000e-01	3.233948e+00	3.157006e+00
3.903808593750000e-01	3.201046e+00	3.226858e+00
3.908691406250000e-01	3.162341e+00	3.309029e+00
3.913574218750000e-01	3.117982e+00	3.403210e+00
3.918457031250000e-01	3.068134e+00	3.509047e+00
3.923339843750000e-01	3.012985e+00	3.626141e+00
3.928222656250000e-01	2.952742e+00	3.754052e+00
3.933105468750000e-01	2.887633e+00	3.892298e+00
3.937988281250000e-01	2.817902e+00	4.040359e+00
3.942871093750000e-01	2.743811e+00	4.197677e+00
3.947753906250000e-01	2.665641e+00	4.363660e+00
3.952636718750000e-01	2.583683e+00	4.537684e+00
3.957519531250000e-01	2.498249e+00	4.719094e+00
3.962402343750000e-01	2.409657e+00	4.907207e+00
3.967285156250000e-01	2.318243e+00	5.101315e+00
3.972167968750000e-01	2.224350e+00	5.300687e+00
3.977050781250000e-01	2.128332e+00	5.504574e+00
3.986816406250000e-01	1.931370e+00	5.922804e+00
3.996582031250000e-01	1.730321e+00	6.349716e+00
4.000000000000000e-01	1.659542e+00	6.500000e+00
